train_loss_1,val_loss_1,val_acc_1
1.9889153242111206,1.9470187028249104,0.13333333333333333
0.4808206558227539,0.7746771971384684,0.6666666666666666
0.2726706266403198,0.6581151684125265,0.8
0.19996057450771332,0.8392268220583597,0.6666666666666666
0.03275222331285477,0.6560839613278707,0.7777777777777778
0.05638347193598747,0.6487766901652018,0.8222222222222222
0.1193532794713974,0.9359598557154337,0.6666666666666666
0.03857262432575226,0.7231614887714386,0.7777777777777778
0.06871258467435837,0.7098659053444862,0.8444444444444444
0.10141273587942123,0.9033804734547933,0.7777777777777778
0.06852173805236816,0.7794943054517111,0.8
0.006974998861551285,0.7984622220198313,0.8222222222222222
0.053462427109479904,0.8593920866648356,0.8666666666666667
0.004707282409071922,0.8513901233673096,0.8666666666666667
0.04948849231004715,0.9404445290565491,0.8222222222222222
0.061876602470874786,0.9068193435668945,0.7777777777777778
0.1171698048710823,0.9477365215619405,0.8222222222222222
0.0024481886066496372,1.0081077416737874,0.8
0.06347955018281937,1.0358907580375671,0.8222222222222222
0.010997152887284756,1.2694016496340434,0.8
0.15079554915428162,0.840536097685496,0.8444444444444444
0.04016956686973572,0.9699171135822932,0.7777777777777778
0.02840457670390606,0.8167083859443665,0.8222222222222222
0.00423573749139905,0.9010711113611857,0.8444444444444444
0.0006838098051957786,0.942680170138677,0.8222222222222222
0.0029245377518236637,1.2467256387074788,0.8
